,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,aaai_std,accuracy,early_stop,f1_score,instances_sorted,mean_max_dissim_,mean_min_dissim_,median_max_dissim_,median_min_dissim_,num_topics,pre_threshold,precision,rec_threshold,recall,std_dev_max_dissim_,std_dev_min_dissim_,type,instances_sorted_early_stop
64,64,64.0,64.0,,,,86.6,90.86805555555556,True,90.984126984127,False,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,25,88.57638888888891,25,97.63888888888893,1.211539889811314,11.627052033542476,rgb,False_True
65,65,65.0,65.0,,,,86.6,91.75694444444444,True,91.55158730158728,False,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,25,89.51388888888891,50,97.56944444444444,1.211539889811314,11.627052033542476,rgb,False_True
66,66,66.0,66.0,,,,86.6,94.27083333333334,True,93.17658730158728,False,88.02440530902489,9.254503548355826,88.51014184314606,5.731967965197728,3,25,92.84722222222223,75,96.18055555555556,1.4219680213475898,11.497556867565635,rgb,False_True
67,67,67.0,67.0,,,,86.6,90.65972222222223,True,90.50793650793652,False,87.27253781076338,19.66593849346722,88.45282593265543,10.217734335994443,3,25,87.4375,90,98.33333333333334,3.0258083347820888,23.300199430848163,rgb,False_True
68,68,68.0,68.0,,,,86.6,92.74305555555556,True,92.70238095238092,False,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,50,91.66666666666669,25,97.2222222222222,1.211539889811314,11.627052033542476,rgb,False_True
69,69,69.0,69.0,,,,86.6,91.74305555555556,True,91.93551587301589,False,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,50,90.16666666666666,50,97.43055555555556,1.211539889811314,11.627052033542476,rgb,False_True
70,70,70.0,70.0,,,,86.6,90.49305555555556,True,90.04166666666669,False,88.03667240294551,12.509073483317554,88.45282593265543,5.731967965197728,3,50,86.68055555555556,75,97.98611111111113,1.1983521506470904,19.593424868756408,rgb,False_True
71,71,71.0,71.0,,,,86.6,83.42361111111113,True,82.88988095238095,False,85.2269133969913,16.222934287317823,88.45282593265543,6.7832889062333575,3,50,79.22222222222223,90,92.63888888888887,13.106601392008152,17.86897343866401,rgb,False_True
72,72,72.0,72.0,,,,86.6,91.4027777777778,True,91.0218253968254,False,87.83121431750658,13.937733609573383,88.59610854015257,5.731967965197728,3,75,88.55555555555556,25,97.98611111111113,2.111384378581145,17.52934202249831,rgb,False_True
73,73,73.0,73.0,,,,86.6,92.41666666666666,True,91.9722222222222,False,87.2706675821127,9.894530030429118,88.59610854015257,5.731967965197728,3,75,90.40277777777777,50,97.29166666666666,4.676950306836108,11.709242565458279,rgb,False_True
74,74,74.0,74.0,,,,86.6,89.96527777777777,True,89.36706349206352,False,87.98851492403385,13.041709434679587,88.62476649539784,5.731967965197728,3,75,85.3125,75,98.61111111111107,1.4728122355051438,17.189533409721626,rgb,False_True
75,75,75.0,75.0,,,,86.6,79.5486111111111,True,80.58234126984127,False,82.01573945579291,21.29414184282208,88.45282593265543,11.186763880959964,3,75,78.375,90,90.69444444444444,16.85768685277025,22.476039521452297,rgb,False_True
76,76,76.0,76.0,,,,86.6,86.16666666666669,True,86.01884920634922,False,87.32883615647184,15.39555944146847,88.45282593265543,7.764142716062974,3,90,81.6388888888889,25,97.15277777777777,3.5211798361941984,16.267420655484212,rgb,False_True
77,77,77.0,77.0,,,,86.6,87.04166666666666,True,85.59424603174601,False,84.17481153663782,21.859756499462762,88.51014109754446,11.186763880959964,3,90,81.45833333333333,50,95.83333333333331,14.226738540249212,20.014852304721163,rgb,False_True
78,78,78.0,78.0,,,,86.6,87.78472222222223,True,88.12003968253971,False,87.03530137868795,16.738573763922428,88.45282593265543,11.186763880959964,3,90,84.0972222222222,75,97.63888888888887,5.080366674701812,16.300936287910574,rgb,False_True
79,79,79.0,79.0,,,,86.6,86.5902777777778,True,86.66666666666669,False,82.22739441186502,25.424416787176586,88.45282593265543,11.186763880959964,3,90,82.77777777777777,90,97.22222222222223,16.443788442726753,23.95677244292901,rgb,False_True
80,80,80.0,80.0,,,,72.3,83.2,True,75.85714285714286,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,83.08333333333333,25,74.75,0.6779204545387283,2.4379904628948617,shape,False_True
81,81,81.0,81.0,,,,72.3,85.15,True,76.61904761904762,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,84.75,50,74.24999999999999,0.6779204545387283,2.4379904628948617,shape,False_True
82,82,82.0,82.0,,,,72.3,81.18333333333334,True,75.93333333333334,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,85.41666666666667,75,73.83333333333333,0.6779204545387283,2.4379904628948617,shape,False_True
83,83,83.0,83.0,,,,72.3,84.825,True,77.9952380952381,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,84.54166666666667,90,76.83333333333331,0.6779204545387283,2.4379904628948617,shape,False_True
84,84,84.0,84.0,,,,72.3,83.275,True,76.54047619047618,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,84.5,25,74.75,0.6779204545387283,2.4379904628948617,shape,False_True
85,85,85.0,85.0,,,,72.3,80.66666666666667,True,72.59166666666667,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,81.925,50,69.5,0.6779204545387283,2.4379904628948617,shape,False_True
86,86,86.0,86.0,,,,72.3,83.69166666666666,True,76.81428571428572,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,83.625,75,75.25,0.6779204545387283,2.4379904628948617,shape,False_True
87,87,87.0,87.0,,,,72.3,83.3583333333333,True,76.56666666666666,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,84.0,90,74.91666666666666,0.6779204545387283,2.4379904628948617,shape,False_True
88,88,88.0,88.0,,,,72.3,83.625,True,71.50238095238095,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,79.20833333333334,25,69.41666666666666,0.6779204545387283,2.4379904628948617,shape,False_True
89,89,89.0,89.0,,,,72.3,84.05833333333334,True,76.32619047619048,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,81.54166666666667,50,76.66666666666666,0.6779204545387283,2.4379904628948617,shape,False_True
90,90,90.0,90.0,,,,72.3,80.89166666666667,True,73.71190476190478,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,80.875,75,72.91666666666666,0.6779204545387283,2.4379904628948617,shape,False_True
91,91,91.0,91.0,,,,72.3,81.27499999999998,True,73.54880952380952,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,77.63333333333334,90,74.75,0.6779204545387283,2.4379904628948617,shape,False_True
92,92,92.0,92.0,,,,72.3,82.55833333333331,True,74.46190476190478,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,90,82.875,25,72.16666666666666,0.6779204545387283,2.4379904628948617,shape,False_True
93,93,93.0,93.0,,,,72.3,83.3,True,74.36190476190477,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,90,82.625,50,72.33333333333333,0.6779204545387283,2.4379904628948617,shape,False_True
94,94,94.0,94.0,,,,72.3,84.01666666666667,True,73.45238095238095,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,90,80.33333333333333,75,71.58333333333333,0.6779204545387283,2.4379904628948617,shape,False_True
95,95,95.0,95.0,,,,72.3,84.28333333333335,True,77.01190476190476,False,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,90,83.45833333333334,90,75.58333333333333,0.6779204545387283,2.4379904628948617,shape,False_True
96,96,96.0,96.0,,,,73.0,81.21875,False,74.71205357142857,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,25,82.96875,25,72.13541666666667,1.0857140223167616,4.227835546707158,object,True_False
97,97,97.0,97.0,,,,73.0,83.40364583333333,False,75.50595238095238,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,25,83.26822916666666,50,72.89062499999999,1.0857140223167616,4.227835546707158,object,True_False
98,98,98.0,98.0,,,,73.0,82.92968749999999,False,75.86346726190476,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,25,83.15364583333334,75,73.69791666666666,1.0857140223167616,4.227835546707158,object,True_False
99,99,99.0,99.0,,,,73.0,82.54947916666667,False,75.74107142857143,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,25,83.90625,90,72.99479166666666,1.0857140223167616,4.227835546707158,object,True_False
100,100,100.0,100.0,,,,73.0,81.87500000000001,False,73.99367559523809,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,50,82.64583333333333,25,71.09375,1.0857140223167616,4.227835546707158,object,True_False
101,101,101.0,101.0,,,,73.0,81.16666666666667,False,75.07440476190476,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,50,84.27083333333334,50,71.77083333333333,1.0857140223167616,4.227835546707158,object,True_False
102,102,102.0,102.0,,,,73.0,82.92187500000001,False,74.61607142857143,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,50,81.875,75,72.60416666666666,1.0857140223167616,4.227835546707158,object,True_False
103,103,103.0,103.0,,,,73.0,82.70052083333333,False,75.76934523809524,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,50,82.74739583333334,90,74.03645833333333,1.0857140223167616,4.227835546707158,object,True_False
104,104,104.0,104.0,,,,73.0,81.34114583333334,False,74.44419642857143,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,75,82.05729166666667,25,72.18749999999999,1.0857140223167616,4.227835546707158,object,True_False
105,105,105.0,105.0,,,,73.0,82.109375,False,75.47172619047619,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,75,83.54166666666667,50,73.64583333333333,1.0857140223167616,4.227835546707158,object,True_False
106,106,106.0,106.0,,,,73.0,83.09114583333333,False,75.40587797619048,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,75,83.32291666666666,75,72.65624999999999,1.0857140223167616,4.227835546707158,object,True_False
107,107,107.0,107.0,,,,73.0,82.6640625,False,75.32738095238095,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,75,83.59374999999999,90,72.94270833333333,1.0857140223167616,4.227835546707158,object,True_False
108,108,108.0,108.0,,,,73.0,83.6875,False,76.03125,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,90,83.91927083333334,25,73.56770833333334,1.0857140223167616,4.227835546707158,object,True_False
109,109,109.0,109.0,,,,73.0,82.53385416666666,False,75.71651785714286,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,90,82.31770833333334,50,74.47916666666666,1.0857140223167616,4.227835546707158,object,True_False
110,110,110.0,110.0,,,,73.0,82.85677083333334,False,75.84226190476191,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,90,82.44791666666666,75,73.984375,1.0857140223167616,4.227835546707158,object,True_False
111,111,111.0,111.0,,,,73.0,82.79166666666666,False,75.50260416666666,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,90,83.453125,90,73.07291666666666,1.0857140223167616,4.227835546707158,object,True_False
112,112,112.0,112.0,,,,86.6,90.625,False,89.49007936507938,True,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,25,86.4722222222222,25,97.43055555555556,1.211539889811314,11.627052033542476,rgb,True_False
113,113,113.0,113.0,,,,86.6,90.60416666666669,False,89.33928571428572,True,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,25,85.84722222222223,50,97.70833333333334,1.211539889811314,11.627052033542476,rgb,True_False
114,114,114.0,114.0,,,,86.6,92.00694444444444,False,92.22222222222223,True,88.11549528983777,9.667701216375873,88.62476649539784,5.731967965197728,3,25,90.15277777777777,75,97.70833333333334,1.211539889811314,12.79368759328383,rgb,True_False
115,115,115.0,115.0,,,,86.6,91.02083333333331,False,89.6706349206349,True,88.10116150852195,23.49569653158752,88.62476649539784,11.186763880959964,3,25,86.49305555555556,90,97.29166666666669,1.2142434115467688,26.97515327106218,rgb,True_False
116,116,116.0,116.0,,,,86.6,92.41666666666669,False,92.09523809523807,True,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,50,89.90972222222223,25,97.98611111111113,1.211539889811314,11.627052033542476,rgb,True_False
117,117,117.0,117.0,,,,86.6,91.02777777777777,False,90.6061507936508,True,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,50,88.03472222222223,50,97.63888888888893,1.211539889811314,11.627052033542476,rgb,True_False
118,118,118.0,118.0,,,,86.6,92.20138888888887,False,91.94841269841272,True,88.11549528983777,9.667701216375873,88.62476649539784,5.731967965197728,3,50,90.14583333333334,75,97.43055555555556,1.211539889811314,12.79368759328383,rgb,True_False
119,119,119.0,119.0,,,,86.6,90.89583333333331,False,90.37003968253971,True,88.10116150852195,23.49569653158752,88.62476649539784,11.186763880959964,3,50,87.13194444444444,90,98.125,1.2142434115467688,26.97515327106218,rgb,True_False
120,120,120.0,120.0,,,,86.6,90.25,False,90.04265873015873,True,88.11549528983777,10.798645520893306,88.62476649539784,5.731967965197728,3,75,86.58333333333331,25,98.05555555555556,1.211539889811314,13.557234904470684,rgb,True_False
121,121,121.0,121.0,,,,86.6,90.40277777777777,False,89.8968253968254,True,88.11549528983777,10.798645520893306,88.62476649539784,5.731967965197728,3,75,86.09722222222223,50,98.125,1.211539889811314,13.557234904470684,rgb,True_False
122,122,122.0,122.0,,,,86.6,89.10416666666669,False,88.91865079365081,True,88.11549528983777,11.45067518746326,88.62476649539784,5.731967965197728,3,75,85.5347222222222,75,97.77777777777777,1.211539889811314,14.49012138151702,rgb,True_False
123,123,123.0,123.0,,,,86.6,91.88888888888887,False,91.36011904761904,True,88.10116150852195,23.803122916603797,88.62476649539784,11.186763880959964,3,75,89.13194444444444,90,97.56944444444444,1.2142434115467688,27.16933896575848,rgb,True_False
124,124,124.0,124.0,,,,86.6,88.65972222222223,False,87.14087301587301,True,88.11549528983777,32.91286278261119,88.62476649539784,11.74950769338944,3,90,82.4652777777778,25,97.29166666666669,1.211539889811314,32.002938410032804,rgb,True_False
125,125,125.0,125.0,,,,86.6,90.45138888888887,False,89.55952380952381,True,88.11549528983777,32.91286278261119,88.62476649539784,11.74950769338944,3,90,86.58333333333334,50,97.43055555555556,1.211539889811314,32.002938410032804,rgb,True_False
126,126,126.0,126.0,,,,86.6,87.40972222222223,False,87.07738095238096,True,88.11549528983777,33.1334127757306,88.62476649539784,11.74950769338944,3,90,82.9375,75,97.1527777777778,1.211539889811314,32.3591819184679,rgb,True_False
127,127,127.0,127.0,,,,86.6,84.18750000000001,False,84.22718253968253,True,88.11827473828188,30.80550204614697,88.73939114764967,11.186763880959964,3,90,80.31944444444444,90,93.47222222222223,1.2375225834798291,31.026192121409625,rgb,True_False
128,128,128.0,128.0,,,,72.3,82.45833333333334,False,78.78333333333333,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,88.16666666666669,25,75.75,0.6779204545387283,2.4379904628948617,shape,True_False
129,129,129.0,129.0,,,,72.3,83.175,False,75.51666666666667,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,84.0,50,73.0,0.6779204545387283,2.4379904628948617,shape,True_False
130,130,130.0,130.0,,,,72.3,84.45833333333334,False,75.24047619047619,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,82.0,75,74.25,0.6779204545387283,2.4379904628948617,shape,True_False
131,131,131.0,131.0,,,,72.3,84.89166666666667,False,76.56666666666666,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,85.33333333333333,90,73.58333333333333,0.6779204545387283,2.4379904628948617,shape,True_False
132,132,132.0,132.0,,,,72.3,81.95,False,74.42857142857143,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,83.45833333333333,25,72.91666666666666,0.6779204545387283,2.4379904628948617,shape,True_False
133,133,133.0,133.0,,,,72.3,81.61666666666666,False,76.71428571428572,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,85.20833333333334,50,74.58333333333334,0.6779204545387283,2.4379904628948617,shape,True_False
134,134,134.0,134.0,,,,72.3,82.75833333333333,False,76.30000000000003,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,82.5,75,75.75,0.6779204545387283,2.4379904628948617,shape,True_False
135,135,135.0,135.0,,,,72.3,83.275,False,77.20357142857142,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,81.34166666666665,90,77.75,0.6779204545387283,2.4379904628948617,shape,True_False
136,136,136.0,136.0,,,,72.3,78.925,False,74.12619047619047,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,80.91666666666667,25,73.49999999999999,0.6779204545387283,2.4379904628948617,shape,True_False
137,137,137.0,137.0,,,,72.3,80.3916666666667,False,72.99761904761905,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,78.70833333333333,50,73.25,0.6779204545387283,2.4379904628948617,shape,True_False
138,138,138.0,138.0,,,,72.3,81.46666666666667,False,73.21190476190478,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,81.54166666666666,75,71.33333333333334,0.6779204545387283,2.4379904628948617,shape,True_False
139,139,139.0,139.0,,,,72.3,82.75,False,77.15595238095239,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,84.675,90,75.91666666666666,0.6779204545387283,2.4379904628948617,shape,True_False
140,140,140.0,140.0,,,,72.3,81.88333333333334,False,74.09285714285714,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,90,81.0,25,73.33333333333333,0.6779204545387283,2.4379904628948617,shape,True_False
141,141,141.0,141.0,,,,72.3,83.53333333333333,False,75.61190476190477,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,90,81.70833333333333,50,73.5,0.6779204545387283,2.4379904628948617,shape,True_False
142,142,142.0,142.0,,,,72.3,80.77499999999998,False,73.63571428571429,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,90,79.5,75,73.75,0.6779204545387283,2.4379904628948617,shape,True_False
143,143,143.0,143.0,,,,72.3,83.06666666666666,False,75.28809523809524,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,90,82.80833333333331,90,73.41666666666667,0.6779204545387283,2.4379904628948617,shape,True_False
144,144,144.0,144.0,,,,73.0,82.95052083333333,True,76.11160714285714,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,25,84.03645833333333,25,73.77604166666666,1.0857140223167616,4.227835546707158,object,True_True
145,145,145.0,145.0,,,,73.0,80.98697916666666,True,74.23735119047619,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,25,83.54166666666666,50,70.78125,1.0857140223167616,4.227835546707158,object,True_True
146,146,146.0,146.0,,,,73.0,82.69791666666667,True,73.92038690476191,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,25,81.43229166666666,75,71.66666666666667,1.0857140223167616,4.227835546707158,object,True_True
147,147,147.0,147.0,,,,73.0,82.40104166666667,True,74.32663690476191,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,25,82.265625,90,72.13541666666666,1.0857140223167616,4.227835546707158,object,True_True
148,148,148.0,148.0,,,,73.0,82.57812499999999,True,75.58258928571428,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,50,84.2578125,25,72.8125,1.0857140223167616,4.227835546707158,object,True_True
149,149,149.0,149.0,,,,73.0,81.234375,True,75.17485119047619,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,50,83.93229166666666,50,72.31770833333333,1.0857140223167616,4.227835546707158,object,True_True
150,150,150.0,150.0,,,,73.0,82.33333333333334,True,75.55877976190476,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,50,83.07291666666666,75,73.125,1.0857140223167616,4.227835546707158,object,True_True
151,151,151.0,151.0,,,,73.0,82.27083333333333,True,74.83854166666666,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,50,81.6796875,90,73.671875,1.0857140223167616,4.227835546707158,object,True_True
152,152,152.0,152.0,,,,73.0,83.38541666666667,True,76.05133928571428,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,75,82.7421875,25,74.0625,1.0857140223167616,4.227835546707158,object,True_True
153,153,153.0,153.0,,,,73.0,81.18489583333334,True,73.43303571428572,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,75,82.25260416666666,50,70.44270833333333,1.0857140223167616,4.227835546707158,object,True_True
154,154,154.0,154.0,,,,73.0,83.13541666666667,True,76.80654761904759,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,75,85.06510416666666,75,73.88020833333333,1.0857140223167616,4.227835546707158,object,True_True
155,155,155.0,155.0,,,,73.0,81.50520833333331,True,75.84523809523809,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,75,85.65104166666667,90,72.13541666666666,1.0857140223167616,4.227835546707158,object,True_True
156,156,156.0,156.0,,,,73.0,82.84635416666669,True,76.43005952380952,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,90,84.34895833333333,25,73.72395833333333,1.0857140223167616,4.227835546707158,object,True_True
157,157,157.0,157.0,,,,73.0,81.875,True,75.52938988095238,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,90,85.328125,50,71.796875,1.0857140223167616,4.227835546707158,object,True_True
158,158,158.0,158.0,,,,73.0,83.15104166666666,True,76.33630952380952,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,90,84.53125,75,74.16666666666667,1.0857140223167616,4.227835546707158,object,True_True
159,159,159.0,159.0,,,,73.0,80.546875,True,74.16666666666667,True,88.45558139772524,2.4451996647880367,88.85400800161142,0.0,3,90,82.00520833333333,90,71.84895833333333,1.0857140223167616,4.227835546707158,object,True_True
160,160,160.0,160.0,,,,86.6,90.09722222222223,True,90.12896825396824,True,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,25,88.56944444444444,25,96.25,1.211539889811314,11.627052033542476,rgb,True_True
161,161,161.0,161.0,,,,86.6,91.54166666666669,True,90.93551587301586,True,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,25,87.89583333333331,50,98.05555555555556,1.211539889811314,11.627052033542476,rgb,True_True
162,162,162.0,162.0,,,,86.6,91.04166666666669,True,90.50099206349206,True,88.11549528983777,14.402537156080973,88.62476649539784,5.731967965197728,3,25,87.52083333333331,75,97.70833333333334,1.211539889811314,21.954649970649548,rgb,True_True
163,163,163.0,163.0,,,,86.6,84.3263888888889,True,84.89682539682539,True,88.11827473828188,27.81547351643903,88.73939114764967,11.186763880959964,3,25,80.99305555555554,90,93.95833333333334,1.2375225834798291,30.720623632437547,rgb,True_True
164,164,164.0,164.0,,,,86.6,91.65277777777777,True,90.94841269841268,True,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,50,89.20138888888887,25,96.94444444444444,1.211539889811314,11.627052033542476,rgb,True_True
165,165,165.0,165.0,,,,86.6,89.10416666666669,True,88.03174603174604,True,88.11549528983777,9.015671549805921,88.62476649539784,5.731967965197728,3,50,84.9861111111111,50,96.5972222222222,1.211539889811314,11.627052033542476,rgb,True_True
166,166,166.0,166.0,,,,86.6,89.79861111111109,True,89.578373015873,True,88.11549528983777,14.402537156080973,88.62476649539784,5.731967965197728,3,50,87.92361111111109,75,96.59722222222223,1.211539889811314,21.954649970649548,rgb,True_True
167,167,167.0,167.0,,,,86.6,84.0486111111111,True,83.24900793650795,True,88.11827473828188,27.81547351643903,88.73939114764967,11.186763880959964,3,50,79.125,90,93.125,1.2375225834798291,30.720623632437547,rgb,True_True
168,168,168.0,168.0,,,,86.6,91.09027777777777,True,90.40873015873017,True,88.11549528983777,13.4901407559393,88.62476649539784,5.731967965197728,3,75,87.88888888888891,25,97.36111111111113,1.211539889811314,17.096344174485367,rgb,True_True
169,169,169.0,169.0,,,,86.6,92.58333333333331,True,92.04960317460319,True,88.11549528983777,13.4901407559393,88.62476649539784,5.731967965197728,3,75,89.875,50,98.19444444444444,1.211539889811314,17.096344174485367,rgb,True_True
170,170,170.0,170.0,,,,86.6,91.08333333333334,True,91.06349206349205,True,88.11549528983777,16.185511127168358,88.62476649539784,5.731967965197728,3,75,88.06250000000001,75,98.19444444444444,1.211539889811314,22.61432405079948,rgb,True_True
171,171,171.0,171.0,,,,86.6,85.13194444444446,True,84.29563492063492,True,88.11827473828188,28.136266266021238,88.73939114764967,11.186763880959964,3,75,80.11805555555556,90,93.75,1.2375225834798291,30.85372169229884,rgb,True_True
172,172,172.0,172.0,,,,86.6,88.99305555555556,True,88.21825396825396,True,88.11549528983777,38.746208278617395,88.62476649539784,25.203108734313695,3,90,83.47916666666666,25,98.68055555555556,1.211539889811314,35.28375376714437,rgb,True_True
173,173,173.0,173.0,,,,86.6,90.11111111111113,True,89.42857142857143,True,88.11549528983777,38.746208278617395,88.62476649539784,25.203108734313695,3,90,86.01388888888891,50,97.43055555555556,1.211539889811314,35.28375376714437,rgb,True_True
174,174,174.0,174.0,,,,86.6,85.9097222222222,True,84.87301587301587,True,88.11549528983777,38.746208278617395,88.62476649539784,25.203108734313695,3,90,79.18055555555554,75,97.98611111111113,1.211539889811314,35.28375376714437,rgb,True_True
175,175,175.0,175.0,,,,86.6,84.9236111111111,True,83.10813492063492,True,88.11827473828188,36.61995063919607,88.73939114764967,12.312251505818914,3,90,78.13194444444444,90,94.30555555555556,1.2375225834798291,34.50446238570749,rgb,True_True
176,176,176.0,176.0,,,,72.3,84.34166666666667,True,76.90595238095237,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,83.34166666666667,25,76.33333333333333,0.6779204545387283,2.4379904628948617,shape,True_True
177,177,177.0,177.0,,,,72.3,83.9,True,75.90714285714286,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,82.66666666666666,50,74.16666666666667,0.6779204545387283,2.4379904628948617,shape,True_True
178,178,178.0,178.0,,,,72.3,80.2,True,74.04047619047618,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,79.91666666666666,75,74.08333333333333,0.6779204545387283,2.4379904628948617,shape,True_True
179,179,179.0,179.0,,,,72.3,82.125,True,73.76190476190476,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,25,79.375,90,73.24999999999999,0.6779204545387283,2.4379904628948617,shape,True_True
180,180,180.0,180.0,,,,72.3,81.65,True,71.09404761904761,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,78.3,25,69.58333333333333,0.6779204545387283,2.4379904628948617,shape,True_True
181,181,181.0,181.0,,,,72.3,81.76666666666667,True,74.48690476190475,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,79.59166666666667,50,75.5,0.6779204545387283,2.4379904628948617,shape,True_True
182,182,182.0,182.0,,,,72.3,80.55833333333331,True,74.10476190476189,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,79.16666666666666,75,73.74999999999999,0.6779204545387283,2.4379904628948617,shape,True_True
183,183,183.0,183.0,,,,72.3,80.94999999999997,True,74.64880952380952,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,50,81.71666666666667,90,73.25,0.6779204545387283,2.4379904628948617,shape,True_True
184,184,184.0,184.0,,,,72.3,82.50833333333334,True,74.14761904761906,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,81.20833333333334,25,72.75,0.6779204545387283,2.4379904628948617,shape,True_True
185,185,185.0,185.0,,,,72.3,84.25833333333334,True,75.62380952380953,True,88.77652494924557,1.7112204572600291,89.05457661792316,0.0,3,75,81.33333333333334,50,75.41666666666669,0.6779204545387283,2.4379904628948617,shape,True_True
